brand,car_age,price
Mercedes-Benz,20,22500.000000000015
MINI,13,8500.000000000005
Porsche,8,52999.000000000015
Saturn,16,4399.999999999996
RAM,7,56749.99999999999
RAM,6,43999.99999999997
Chevrolet,2,48499.99999999998
Lexus,4,49998.0
Mazda,2,36899.99999999999
Cadillac,13,11498.999999999996
FIAT,12,9000.0
Mercedes-Benz,3,69499.99999999996
MINI,16,6949.999999999996
BMW,3,74998.99999999996
Lexus,12,24900.00000000001
Genesis,2,57299.999999999956
MINI,9,17999.000000000007
Land,2,57618.99999999997
BMW,5,38899.99999999997
Jeep,14,12500.0
Toyota,7,26450.00000000002
Porsche,24,31994.99999999999
Jeep,5,39500.00000000001
Dodge,7,62999.00000000004
Jeep,8,17500.000000000015
Ford,4,61500.00000000001
Jaguar,14,9400.000000000002
RAM,3,51074.000000000015
Volkswagen,9,16750.00000000001
Porsche,9,38000.000000000015
BMW,5,60000.000000000015
Lexus,12,16499.999999999993
GMC,5,25500.0
Nissan,3,24979.99999999998
Volvo,3,36499.99999999998
Subaru,12,12500.0
RAM,3,46999.00000000002
Porsche,28,8500.000000000005
Ford,5,33499.99999999998
Ford,12,22999.999999999993
Ford,21,17999.999999999993
BMW,2,129000.0000000001
Porsche,9,66200.00000000001
Mazda,13,6000.000000000005
GMC,9,32749.999999999978
Mercedes-Benz,3,111000.00000000004
Mercedes-Benz,14,11899.999999999996
RAM,3,50203.99999999997
Lexus,6,32499.99999999997
BMW,11,21799.999999999996
GMC,8,34000.0
Honda,9,22999.999999999993
Audi,4,37498.99999999998
Porsche,30,97992.99999999991
Honda,5,18387.000000000004
Mercedes-Benz,7,204899.99999999983
Porsche,3,86998.99999999997
BMW,6,43500.00000000003
Ford,8,31000.000000000015
Lincoln,3,38499.99999999997
Hyundai,8,14599.000000000005
Nissan,6,26998.999999999993
GMC,10,29999.99999999999
Mercedes-Benz,8,39998.99999999997
Cadillac,15,9498.999999999995
Cadillac,20,6098.999999999998
Ford,3,45999.999999999956
Acura,9,18998.000000000004
Toyota,3,41999.99999999999
Volkswagen,7,22999.999999999993
Nissan,31,5898.999999999998
Toyota,17,5199.000000000001
Honda,17,10500.000000000005
Toyota,17,13899.99999999999
Hyundai,15,10500.000000000005
BMW,21,5750.000000000002
BMW,23,28750.000000000007
Land,6,43500.00000000003
Chevrolet,16,77999.99999999994
Honda,24,17999.999999999993
Lexus,4,35999.00000000002
Volkswagen,6,27499.99999999998
Nissan,16,20000.000000000015
Lexus,27,8700.000000000004
Toyota,17,11499.999999999998
Porsche,5,54899.99999999997
Tesla,2,53899.999999999985
GMC,6,25924.999999999978
Jeep,11,10949.999999999993
Audi,7,29899.999999999996
Ford,3,86500.00000000003
Jeep,5,42433.00000000001
Lincoln,6,55459.99999999995
Tesla,8,45998.99999999999
Mercedes-Benz,9,29949.999999999996
Lexus,4,48900.0
RAM,3,46999.00000000002
Mitsubishi,10,10500.000000000005
Hyundai,12,12500.0
Ford,8,23600.00000000002
BMW,3,60499.99999999998
Hyundai,12,14999.000000000004
Honda,18,7699.999999999996
Chevrolet,16,14500.000000000004
Buick,9,18051.000000000004
BMW,10,27889.999999999978
McLaren,5,324995.00000000006
Kia,3,46119.999999999985
Chevrolet,18,38000.000000000015
Mercedes-Benz,10,45750.00000000003
Toyota,4,18500.0
Alfa,8,22999.999999999993
Land,6,40499.99999999998
Nissan,16,14999.000000000004
BMW,7,22995.000000000015
Porsche,2,73299.99999999996
BMW,12,17999.999999999993
Mercedes-Benz,7,60999.999999999956
Jeep,11,21999.999999999993
Ford,7,47995.000000000015
Dodge,21,23999.99999999999
BMW,6,51499.99999999997
Hyundai,15,3998.9999999999995
Honda,6,21499.999999999985
Cadillac,11,19500.0
Toyota,4,44775.000000000044
Jaguar,19,13980.000000000004
Ford,4,49273.000000000015
Chevrolet,4,73499.99999999997
Chevrolet,15,12000.0
Land,15,9975.000000000004
Subaru,8,19950.00000000001
Ford,3,67499.99999999996
Honda,7,17500.000000000015
RAM,3,70999.00000000004
Chevrolet,14,18500.0
Lexus,12,19500.0
Mercedes-Benz,10,19500.0
BMW,4,50000.000000000015
Chevrolet,3,47500.000000000015
Jeep,3,43000.00000000002
Land,27,9995.00000000001
Ford,8,35499.99999999999
RAM,6,37900.000000000015
Audi,3,42997.999999999985
RAM,8,29999.000000000007
Mazda,4,29255.000000000007
BMW,5,52999.000000000015
Porsche,20,29799.999999999975
Chevrolet,9,10500.000000000005
Cadillac,2,103000.00000000001
MINI,18,7900.000000000007
Jeep,3,63999.99999999997
Buick,5,21999.0
Toyota,5,36998.99999999997
Acura,22,4000.0000000000014
Land,4,68999.99999999997
BMW,11,15499.00000000001
Nissan,18,12000.0
Ford,10,14500.000000000004
Mercedes-Benz,17,16800.000000000004
Porsche,4,240000.00000000003
Hyundai,10,13995.000000000011
Audi,21,12000.0
Volvo,6,37000.00000000001
RAM,4,44899.99999999997
Chevrolet,4,49685.00000000004
Ford,11,13715.000000000002
Ford,2,44999.999999999985
Chevrolet,8,31499.999999999996
Ford,2,54489.999999999956
Chrysler,5,36799.999999999985
Tesla,2,56514.999999999956
Lamborghini,8,209990.99999999988
RAM,4,50926.99999999997
Toyota,5,27350.000000000022
BMW,9,23994.999999999993
GMC,7,44499.99999999997
Honda,11,18987.000000000004
Maserati,8,28699.999999999996
Hyundai,3,31999.000000000007
BMW,11,20900.000000000015
Mercedes-Benz,14,9900.000000000004
GMC,11,22988.999999999985
Dodge,7,155699.99999999994
BMW,2,74994.99999999999
Dodge,5,29500.000000000007
Ferrari,6,319899.99999999994
Ford,3,31000.000000000015
Honda,10,17500.000000000015
Ford,7,62899.99999999995
Volkswagen,15,6000.000000000005
Mazda,4,26288.000000000015
Jeep,16,15500.00000000001
Ford,9,28999.00000000001
Tesla,3,46499.999999999985
BMW,9,16994.999999999993
Kia,4,15699.999999999996
Tesla,11,28449.99999999999
Jeep,28,5500.000000000004
Tesla,5,29899.999999999996
Ferrari,7,197498.99999999997
BMW,4,70999.99999999994
Mazda,3,35619.0
Ford,11,40999.00000000003
Jeep,13,21999.999999999993
RAM,4,46499.999999999985
RAM,5,46105.00000000002
GMC,9,35499.99999999999
Ford,9,26500.000000000004
Chevrolet,19,35000.00000000001
BMW,21,9000.0
Subaru,8,21495.000000000015
Lexus,21,7349.999999999995
RAM,3,45998.99999999999
Ford,3,46552.0
Jeep,3,68362.00000000001
Volkswagen,17,9850.000000000002
Mercedes-Benz,9,51700.00000000003
Mazda,17,4299.999999999997
Kia,2,48000.00000000003
Chevrolet,3,63900.000000000015
Dodge,3,39985.00000000002
Mercedes-Benz,5,57999.00000000002
BMW,9,7500.0000000000055
Porsche,2,96899.99999999999
Honda,5,35644.99999999998
Mercedes-Benz,5,49998.0
Chevrolet,8,34499.99999999997
Jaguar,8,18500.0
RAM,12,42900.000000000015
BMW,13,20995.000000000004
Audi,7,49999.00000000001
Chrysler,11,15999.000000000002
GMC,3,62498.99999999995
Chrysler,10,5994.999999999995
Ford,15,2999.9999999999995
MINI,19,12500.0
Toyota,12,14199.999999999989
Toyota,14,7900.000000000007
Chevrolet,13,14500.000000000004
Mercedes-Benz,11,37500.000000000015
Ford,4,90787.99999999994
Lexus,26,3499.9999999999977
Porsche,10,23998.999999999985
Ford,21,6298.999999999996
Subaru,16,6500.000000000003
GMC,3,76739.99999999994
BMW,5,50000.000000000015
Porsche,3,89000.00000000004
Lexus,19,13995.000000000011
Ford,21,30499.99999999998
Mazda,21,17598.999999999985
GMC,4,38436.00000000001
Mercedes-Benz,9,28999.999999999996
Cadillac,31,7900.000000000007
Ford,14,8999.000000000004
Chevrolet,25,4700.000000000002
RAM,10,13999.999999999995
Jeep,19,6500.000000000003
Lexus,15,34499.99999999997
Ford,8,14999.99999999999
Porsche,20,1599000.0000000007
Cadillac,9,24499.99999999998
Tesla,5,43000.00000000002
Chevrolet,20,7200.000000000005
Ford,4,47850.0
Mercedes-Benz,2,46479.0
Jeep,9,25000.000000000007
Nissan,21,11499.999999999998
Chevrolet,9,75000.00000000004
Pontiac,18,13300.000000000011
Hyundai,7,15900.000000000004
Mercedes-Benz,13,226000.0000000002
Lincoln,7,46499.999999999985
Nissan,18,6700.0
Ford,4,34000.0
Tesla,4,42500.00000000003
Jaguar,8,25000.000000000007
Lincoln,8,18750.000000000007
Cadillac,5,50000.000000000015
Ford,13,4499.999999999999
Mercedes-Benz,13,12000.0
Jeep,11,16999.99999999999
Cadillac,31,5990.000000000002
Jeep,15,10700.000000000004
Jeep,14,16997.999999999996
Acura,6,27698.00000000001
Volkswagen,6,16999.99999999999
Chevrolet,23,21999.0
Chevrolet,9,66000.0
Porsche,13,75000.00000000004
Porsche,7,45855.00000000003
Subaru,7,21498.99999999998
BMW,18,9000.0
Jeep,12,26500.000000000004
GMC,5,69499.99999999996
BMW,4,54499.99999999998
BMW,14,16000.000000000002
Jeep,6,35900.00000000002
Toyota,9,16000.000000000002
Land,8,28999.999999999996
Mercedes-Benz,4,61999.99999999997
Ford,13,8249.999999999996
BMW,8,25999.999999999985
GMC,15,12249.999999999993
BMW,6,26989.999999999993
Porsche,7,208999.99999999988
Ford,22,35499.99999999999
Land,5,67499.99999999996
RAM,9,35000.00000000001
Ford,12,17776.99999999999
MINI,7,28900.0
RAM,6,28995.000000000007
Volvo,14,5500.000000000004
Mercedes-Benz,18,22998.999999999993
Toyota,7,29500.000000000007
GMC,9,12995.000000000005
Chevrolet,6,17815.999999999993
Jeep,4,38632.99999999998
Jeep,22,5200.000000000001
Jaguar,16,6999.999999999998
Honda,5,23739.00000000001
Subaru,6,18748.999999999985
Land,6,76000.0
Tesla,3,45899.999999999985
Lexus,6,33900.00000000001
Honda,3,36727.00000000003
Alfa,4,75000.00000000004
BMW,20,30899.999999999996
Maybach,21,64250.000000000015
Lexus,4,37998.0
Mercedes-Benz,9,21999.999999999993
Mercedes-Benz,13,13999.0
Dodge,28,6398.9999999999945
RAM,8,25307.0
Mazda,9,16769.999999999993
Porsche,6,179900.00000000006
BMW,4,38400.00000000003
Jeep,10,18900.000000000004
BMW,4,71200.00000000003
Mercedes-Benz,11,32998.99999999998
Bentley,9,98000.00000000003
Jeep,20,15900.000000000004
Tesla,8,46750.00000000002
Volkswagen,8,16499.999999999993
Jeep,5,39860.00000000001
Kia,8,15998.00000000001
Lexus,19,7390.000000000002
Mercedes-Benz,11,15500.00000000001
Tesla,9,52000.000000000044
RAM,5,43500.00000000003
MINI,17,4100.000000000004
Jeep,29,6500.000000000003
Ford,12,28999.999999999996
Lincoln,6,51998.99999999997
Jeep,5,44999.999999999985
Porsche,9,114999.99999999991
Honda,13,6500.000000000003
Jeep,13,12999.999999999995
Ford,4,82949.99999999996
Land,3,75000.00000000004
Hummer,18,7200.000000000005
Kia,11,8900.000000000002
GMC,10,24949.999999999993
Jeep,5,36499.99999999998
Ford,30,14999.99999999999
Tesla,4,67799.99999999996
Audi,11,17999.999999999993
Jeep,4,37500.000000000015
Jeep,15,18500.0
Volkswagen,9,12999.999999999995
Cadillac,9,15500.00000000001
Porsche,16,35000.00000000001
Toyota,26,8000.0000000000055
Mitsubishi,22,4200.000000000004
Chevrolet,2,82500.00000000001
Toyota,3,40000.0
Land,4,89900.00000000007
Ford,13,26500.000000000004
Tesla,5,44989.99999999996
RAM,13,17900.0
Lamborghini,12,150000.00000000006
INFINITI,3,54000.00000000001
Volkswagen,9,12000.0
Tesla,3,92500.00000000007
BMW,10,52499.99999999997
Kia,3,29429.999999999993
Chevrolet,29,18500.0
Subaru,12,22888.000000000015
Lincoln,6,26500.000000000004
Chevrolet,6,61950.00000000002
Audi,6,26999.999999999978
Mazda,7,32250.000000000007
Ford,9,31000.000000000015
Rolls-Royce,9,217000.00000000012
Chevrolet,3,51998.99999999997
BMW,9,21899.999999999993
Nissan,11,10900.000000000004
Toyota,9,39899.99999999998
INFINITI,3,57999.00000000002
Mitsubishi,19,37998.999999999985
BMW,4,39995.000000000015
Toyota,9,29949.999999999996
Lincoln,19,12998.99999999999
Ford,14,7999.0
Audi,10,20995.000000000004
Ford,4,38531.99999999998
Lincoln,8,28999.999999999996
Tesla,8,49900.000000000015
Jeep,8,22500.000000000015
GMC,12,12300.000000000004
Tesla,3,84000.00000000003
Mercedes-Benz,4,77999.99999999994
Subaru,12,16000.000000000002
Kia,7,14999.99999999999
Mercedes-Benz,14,11899.999999999996
Volkswagen,7,23998.999999999985
Acura,20,6700.0
GMC,5,27700.00000000002
Ford,5,42500.00000000003
Jeep,5,46499.999999999985
Toyota,5,41597.99999999999
Kia,3,44999.999999999985
Genesis,3,53000.00000000002
Ford,3,50000.000000000015
MINI,5,21612.000000000015
Mazda,4,26485.000000000004
BMW,22,4800.000000000003
Ford,6,34699.99999999999
Toyota,13,7949.999999999997
Chevrolet,15,4899.999999999998
Lincoln,9,22500.000000000015
Jeep,2,62499.999999999956
Bentley,18,35995.0
Lexus,7,37898.99999999998
BMW,8,20999.99999999998
Cadillac,4,104000.00000000003
Honda,17,5500.000000000004
Porsche,5,59900.00000000002
Ford,3,54000.00000000001
Cadillac,12,13599.999999999993
Lexus,11,24994.999999999978
Cadillac,4,88899.99999999996
Mercedes-Benz,9,20489.999999999993
Hyundai,12,10500.000000000005
Chevrolet,23,29999.99999999999
Mercedes-Benz,6,26900.000000000004
Kia,7,29949.999999999996
Volvo,21,8000.0000000000055
Chevrolet,10,27499.000000000022
Land,6,54995.00000000002
GMC,10,24499.99999999998
Chevrolet,5,44799.999999999985
Porsche,6,174900.00000000006
Chevrolet,3,69789.99999999997
Mercedes-Benz,6,127999.99999999997
Porsche,2,134899.99999999988
Land,14,10000.00000000001
Ford,9,38899.99999999997
Subaru,3,34998.99999999997
Lexus,17,15397.000000000007
Land,12,14999.99999999999
Cadillac,4,94994.99999999994
Nissan,5,21865.000000000015
MINI,19,5500.000000000004
Acura,12,10999.999999999993
Lexus,4,42599.00000000004
Porsche,12,76499.99999999996
MINI,3,29999.99999999999
Ford,7,46899.99999999996
BMW,10,14999.000000000004
Mazda,7,21799.999999999996
Lexus,5,32600.0
BMW,2,77897.00000000006
Mercedes-Benz,6,33997.99999999999
Porsche,19,52499.99999999997
Ford,10,31999.999999999993
BMW,6,24999.0
RAM,8,26999.999999999978
Toyota,16,17900.0
Cadillac,14,8450.000000000005
Ford,15,20000.000000000015
Dodge,21,18999.999999999985
BMW,19,10500.000000000005
Subaru,13,14999.99999999999
Ford,8,16499.999999999993
Kia,4,44315.000000000015
Tesla,3,68750.00000000003
RAM,7,37049.99999999999
Ford,8,17500.000000000015
Mercedes-Benz,6,61349.99999999995
Audi,9,20499.000000000015
Nissan,7,20998.999999999985
Mercedes-Benz,22,12500.0
Bentley,4,165000.00000000015
Jeep,4,55000.00000000004
BMW,5,103500.00000000004
Dodge,8,18650.000000000007
Lincoln,8,26500.000000000004
Toyota,10,31380.0
BMW,17,13997.999999999996
BMW,6,34499.99999999997
Ford,3,99750.00000000007
Mercedes-Benz,10,39500.00000000001
Dodge,4,32499.99999999997
Audi,13,31000.000000000015
Toyota,7,35998.0
Mercedes-Benz,4,56499.99999999996
INFINITI,7,28900.0
Porsche,23,36994.99999999999
Ford,4,51998.99999999997
Chevrolet,2,92000.00000000007
Mercedes-Benz,6,27899.999999999978
Jeep,20,9998.0
Dodge,5,67000.0
Mercedes-Benz,7,23450.00000000001
Porsche,5,134999.00000000012
Porsche,3,275000.0000000002
Cadillac,18,3498.9999999999995
Maserati,2,69645.00000000004
Mercedes-Benz,9,34499.99999999997
Chevrolet,8,16000.000000000002
Nissan,14,7500.0000000000055
Mercedes-Benz,10,23499.999999999978
GMC,1,81499.99999999997
Lexus,9,28000.00000000002
Chevrolet,5,87500.00000000007
BMW,6,27499.99999999998
Mercedes-Benz,5,33499.99999999998
Tesla,9,31299.99999999998
Chevrolet,3,80899.99999999999
Jaguar,7,32499.99999999997
Ford,4,42995.0
Ford,2,54899.99999999997
Scion,11,8900.000000000002
Mercedes-Benz,5,35499.99999999999
Chevrolet,6,49573.00000000002
BMW,23,14999.99999999999
Ford,9,64999.999999999956
BMW,11,11498.999999999996
INFINITI,12,21990.000000000015
Ford,18,6900.000000000005
BMW,4,39989.99999999999
Aston,10,80000.0
Chevrolet,16,14999.99999999999
Ford,5,38499.99999999997
Lexus,4,39997.99999999999
RAM,5,41900.00000000003
Ford,2,29999.000000000007
BMW,24,10500.000000000005
Chevrolet,3,50000.000000000015
Chevrolet,2,92000.00000000007
Pontiac,18,18999.999999999985
Cadillac,8,20997.0
Toyota,14,16600.000000000007
Lincoln,5,55999.00000000001
Toyota,6,43000.00000000002
Audi,7,26998.999999999993
Jeep,22,12500.0
Toyota,3,36499.99999999998
Chevrolet,18,14999.99999999999
Audi,6,34995.00000000002
Audi,5,39899.99999999998
Mercedes-Benz,9,24499.99999999998
Porsche,20,49999.00000000001
Chevrolet,3,85989.00000000003
GMC,4,30899.999999999996
Porsche,5,107900.0000000001
Chevrolet,18,26999.999999999978
Ford,7,42500.00000000003
Ford,4,31933.000000000022
Cadillac,13,16099.999999999989
Chevrolet,3,89900.00000000007
Toyota,9,15100.000000000013
Chevrolet,8,44599.99999999997
Chevrolet,5,18999.999999999985
Volkswagen,10,13199.999999999989
Nissan,13,5000.000000000003
Ford,7,45999.999999999956
Land,6,51899.999999999985
Kia,15,3499.9999999999977
Lexus,13,9995.00000000001
MINI,13,10998.999999999998
Bentley,7,112999.99999999993
Volvo,6,36799.999999999985
Ford,7,26900.000000000004
Porsche,3,209994.99999999985
Mercedes-Benz,9,73000.00000000003
Jeep,4,72979.99999999994
Toyota,10,11499.999999999998
Nissan,13,12500.0
Porsche,12,59499.99999999996
MINI,13,9000.0
Subaru,6,23899.999999999993
Subaru,8,32499.99999999997
Land,6,48990.00000000003
Kia,3,44989.99999999996
Chevrolet,3,92500.00000000007
Tesla,5,45998.99999999999
Nissan,8,16994.999999999993
Porsche,11,31999.999999999993
Subaru,4,34000.0
Acura,9,15450.00000000001
Ford,24,16994.999999999993
BMW,8,22999.999999999993
Mercedes-Benz,16,26999.999999999978
Audi,4,76400.00000000001
MINI,18,3600.000000000002
Ford,4,31000.000000000015
Audi,9,50000.000000000015
Mercedes-Benz,3,46798.000000000015
Volkswagen,10,35000.00000000001
Porsche,9,40999.99999999999
Jeep,3,83000.0
Tesla,7,57000.000000000044
MINI,14,10500.000000000005
RAM,3,46999.00000000002
Chevrolet,24,7500.0000000000055
Jeep,3,33497.999999999985
BMW,12,13999.999999999995
Volvo,12,7500.0000000000055
INFINITI,9,21499.999999999985
MINI,16,9249.999999999995
Porsche,11,82499.00000000003
Jeep,2,84619.99999999997
Lexus,4,44950.0
RAM,3,46598.99999999996
Jeep,5,49895.0
Chrysler,8,10000.00000000001
Ford,14,4499.999999999999
Audi,9,21990.000000000015
Chevrolet,21,10500.000000000005
Porsche,4,79998.99999999994
Honda,8,18500.0
RAM,7,36499.99999999998
Land,10,44849.999999999956
Chevrolet,7,33499.99999999998
GMC,8,53000.00000000002
Subaru,7,23999.99999999999
Subaru,11,9995.00000000001
Tesla,3,95998.99999999997
Jeep,13,29999.99999999999
Tesla,7,44999.999999999985
Mercedes-Benz,4,37998.999999999985
Porsche,12,67000.0
Mercedes-Benz,6,46899.99999999996
Buick,4,33295.00000000003
Nissan,3,59950.000000000015
Porsche,4,208999.99999999988
Chevrolet,4,72500.0
Ford,12,66400.00000000004
Ford,7,35000.00000000001
Porsche,21,12000.0
Mitsubishi,17,10000.00000000001
Lexus,18,19974.999999999996
Dodge,15,7500.0000000000055
Jeep,13,22500.000000000015
Subaru,5,28300.00000000001
Jeep,12,20999.99999999998
Subaru,4,36791.00000000003
Ford,8,40000.0
Porsche,11,35999.99999999998
BMW,5,28999.999999999996
Toyota,11,24999.0
GMC,6,42900.000000000015
Toyota,5,27671.000000000015
Subaru,5,30427.000000000022
Chevrolet,5,44899.99999999997
BMW,12,17900.0
Audi,4,52000.000000000044
Subaru,11,14749.999999999998
Ford,5,69899.99999999996
Honda,21,3989.999999999997
Lexus,4,58999.99999999997
Ford,12,7850.000000000001
Subaru,10,16000.000000000002
Ford,3,64500.000000000015
Mercedes-Benz,6,29500.000000000007
Lexus,10,17900.0
Ford,8,60999.999999999956
Porsche,19,43000.00000000002
Tesla,3,40035.99999999997
Toyota,3,38297.99999999998
BMW,8,16499.999999999993
Ford,32,21899.999999999993
Porsche,5,115998.00000000009
Porsche,7,188899.99999999988
Mercedes-Benz,20,16499.999999999993
Toyota,3,43000.00000000002
Volvo,4,44899.99999999997
Audi,9,21999.999999999993
Mercedes-Benz,11,18994.999999999993
Nissan,13,14999.99999999999
Mercedes-Benz,13,19998.999999999985
Audi,13,11199.999999999998
Lexus,7,38094.99999999997
Ford,18,5899.999999999995
Honda,14,9000.0
BMW,8,24499.99999999998
Chrysler,13,13750.000000000005
RAM,10,52499.99999999997
Acura,20,7898.999999999996
Lotus,14,50999.999999999985
Chevrolet,15,9000.0
Ford,6,34599.999999999985
Toyota,5,46199.000000000015
Honda,18,5200.000000000001
Chevrolet,9,32499.99999999997
Honda,15,9000.0
Ford,24,7500.0000000000055
RAM,4,90000.00000000001
Buick,5,32062.99999999998
Volkswagen,3,46899.99999999996
Mercedes-Benz,6,44499.99999999997
Jeep,8,23499.999999999978
Mercedes-Benz,17,17800.00000000001
Hyundai,15,6000.000000000005
Ford,3,60999.000000000044
GMC,3,32899.999999999985
Jaguar,12,27199.999999999975
Ford,4,76597.99999999994
Toyota,16,12000.0
Ford,7,51498.999999999985
Jeep,4,42700.00000000003
Ford,9,25500.0
Tesla,4,69995.00000000006
Toyota,7,34954.99999999998
Audi,23,9995.00000000001
Toyota,6,40000.0
Jeep,17,6500.000000000003
Toyota,7,48000.00000000003
Ford,5,58000.00000000003
Subaru,12,13489.999999999996
Volvo,13,10799.99999999999
Subaru,15,39899.99999999998
Chevrolet,7,17500.000000000015
Chevrolet,21,6500.000000000003
Cadillac,13,12900.0
Chrysler,21,6000.000000000005
Chevrolet,19,19500.0
Mercedes-Benz,8,56000.000000000044
Ferrari,6,315000.0000000002
Acura,10,21899.999999999993
Chevrolet,19,41999.99999999999
Lexus,1,50999.00000000001
Mercedes-Benz,17,13899.99999999999
Jeep,5,35234.000000000015
Chevrolet,13,16499.999999999993
Lexus,15,21999.999999999993
Jeep,17,15900.000000000004
RAM,8,23999.99999999999
Ford,4,44605.000000000015
Mercedes-Benz,8,215000.0
BMW,4,90000.00000000001
Chevrolet,6,34699.99999999999
Lincoln,9,25221.0
Mercedes-Benz,9,24999.0
Ford,18,40999.00000000003
Dodge,17,15500.00000000001
Jaguar,18,17999.999999999993
Honda,5,25999.999999999985
Subaru,6,21250.0
Saab,16,12949.999999999996
BMW,11,18700.00000000001
Jeep,7,35000.00000000001
Ford,10,51899.999999999985
Mazda,5,27518.00000000002
Jeep,25,13899.99999999999
Lexus,19,10999.999999999993
INFINITI,14,13500.000000000004
Hyundai,8,15598.999999999993
Chevrolet,23,5899.999999999995
Rivian,3,92500.00000000007
Land,5,67999.99999999999
BMW,5,59900.00000000002
Mercedes-Benz,11,24499.99999999998
Honda,4,28748.000000000007
Toyota,9,17999.999999999993
Subaru,3,32999.99999999999
Bentley,5,173995.00000000006
Ford,3,51499.99999999997
Chevrolet,9,29999.99999999999
Chevrolet,3,37697.99999999999
Ford,5,36750.00000000003
Lexus,8,24699.999999999993
Land,6,57999.00000000002
Ford,4,39979.00000000004
Dodge,13,33499.99999999998
Chevrolet,13,7500.0000000000055
Dodge,3,31000.000000000015
Porsche,4,116999.0
Volvo,13,15900.000000000004
Lexus,20,15500.00000000001
Porsche,10,132899.99999999997
Volvo,17,6999.999999999998
Nissan,17,28000.00000000002
Porsche,18,75499.00000000004
Land,5,70000.00000000001
Porsche,8,29500.000000000007
Lexus,18,12900.0
Porsche,10,26500.000000000004
Land,9,36994.99999999999
GMC,7,32999.99999999999
Toyota,7,35499.99999999999
Hyundai,5,31999.999999999993
GMC,10,49000.000000000015
Genesis,3,48219.00000000004
Dodge,23,8000.0000000000055
Chevrolet,8,17900.0
Audi,10,16000.000000000002
Nissan,22,2899.0
Porsche,8,97555.0
BMW,10,12999.999999999995
GMC,7,34000.0
Land,4,75500.00000000006
Porsche,2,274900.00000000006
Toyota,25,15500.00000000001
Scion,14,8000.0000000000055
Honda,24,17999.999999999993
Mazda,5,25494.999999999993
BMW,2,83500.00000000001
Porsche,19,43000.00000000002
Ford,10,32499.99999999997
Chevrolet,18,33885.00000000003
Lexus,17,11499.999999999998
Toyota,2,59499.99999999996
Mercedes-Benz,4,425000.0000000001
Audi,14,5500.000000000004
Mercedes-Benz,7,27899.999999999978
Porsche,16,130000.00000000009
Toyota,8,20000.000000000015
Jaguar,25,12500.0
Chevrolet,29,14500.000000000004
Tesla,7,28894.999999999985
Hyundai,3,27999.000000000004
Porsche,18,56000.000000000044
Lincoln,4,44340.000000000015
Ford,13,49989.99999999997
Cadillac,8,49900.000000000015
MINI,15,9649.999999999995
Dodge,3,49999.00000000001
BMW,7,33889.0
Chevrolet,15,35000.00000000001
Jaguar,7,29998.000000000025
Dodge,4,28500.0
BMW,9,31299.99999999998
Ford,3,38978.00000000003
GMC,2,92887.99999999993
INFINITI,3,63999.99999999997
Land,11,33799.999999999985
Honda,5,34998.99999999997
Pontiac,24,10999.999999999993
Toyota,9,31905.999999999993
Porsche,19,37500.000000000015
BMW,6,79949.99999999994
Nissan,25,2300.0000000000005
Pontiac,24,12850.000000000004
Chevrolet,7,43774.99999999997
BMW,7,24900.00000000001
Mercedes-Benz,7,39847.99999999998
BMW,11,24900.00000000001
Volvo,10,17900.0
Tesla,3,46499.999999999985
Ford,6,61995.00000000005
Volkswagen,2,39997.99999999999
Audi,9,15499.00000000001
Ford,5,30825.000000000015
Ford,5,40999.99999999999
Honda,22,28000.00000000002
BMW,10,25998.999999999985
Lamborghini,7,491835.99999999977
Dodge,21,3199.9999999999986
Nissan,20,6900.000000000005
Kia,4,33591.00000000002
Chevrolet,5,69998.99999999994
Chevrolet,21,5899.999999999995
Toyota,14,18994.999999999993
McLaren,7,179900.00000000006
Pontiac,28,7200.000000000005
Kia,6,34997.99999999999
Ford,8,13700.000000000002
Lamborghini,4,279991.0
Jeep,11,21499.999999999985
Land,5,54499.99999999998
Chevrolet,26,6799.999999999996
Cadillac,17,24699.999999999993
Ford,11,12598.999999999995
RAM,10,35000.00000000001
Tesla,5,35499.99999999999
Toyota,7,27950.0
Ford,6,34499.99999999997
GMC,10,16999.99999999999
Porsche,20,17500.000000000015
Dodge,11,17900.0
Land,9,37500.000000000015
Ford,19,21750.00000000001
Alfa,5,34645.000000000015
Tesla,9,35900.00000000002
Jaguar,28,6000.000000000005
Mercedes-Benz,4,38997.99999999999
Chevrolet,4,85950.00000000004
Buick,13,6000.000000000005
Audi,11,9999.00000000001
Jeep,5,50000.000000000015
Land,3,115999.00000000006
GMC,8,31999.999999999993
Ford,6,35689.999999999985
Volkswagen,5,20900.000000000015
Porsche,5,124899.99999999993
Chevrolet,4,75000.00000000004
Land,14,9500.000000000005
Lexus,3,58999.99999999997
Porsche,6,229900.00000000006
Ford,5,48148.999999999985
Toyota,17,16999.99999999999
Toyota,9,9500.000000000005
Ford,18,3850.0000000000023
GMC,17,6100.000000000004
Mercedes-Benz,10,16999.99999999999
Cadillac,9,24994.999999999978
Chrysler,13,5948.999999999998
Porsche,2,149000.0
Porsche,4,136900.0000000001
Ford,7,63499.99999999998
Ford,4,39499.00000000002
Ford,11,21499.999999999985
Mazda,5,24899.000000000007
Mercedes-Benz,9,90000.00000000001
BMW,8,52999.000000000015
Jeep,8,29500.000000000007
Jeep,5,31871.00000000001
Chevrolet,22,8900.000000000002
MINI,11,13500.000000000004
Honda,17,10999.999999999993
